1049,61957895
1050,61957917
1051,61957933
1052,61958034
1053,61958042
1054,61958050
1055,61958069
1056,61958328
1057,61958514
1058,61958743
1059,61958794
1060,61958867
1061,61960454
1062,61961175
1063,61961272
1064,61961299
1065,61962155
1066,61962163
1067,61962740
1068,61962783
1069,61963046
1070,61963070
1071,61963119
1072,61963135
1073,61963739
1074,61964204
1075,61964239
1076,61964417
1077,61964549
1078,61965499
1079,61965502
1080,61965537
1081,61965766
1082,61965804
1083,61966843
1084,61967556
1085,61969559
1086,61969613
1087,61969672
1088,61969702
1089,61974552
1090,61974587
1091,61974617
1092,61976229
1093,61976792
1094,61977969
1095,61978086
1096,61984035
1097,61985791
1098,61985848
1099,61985864
1100,61985880
1101,61986461
1102,61988227
1103,61988243
1104,61989185
1105,61989207
1106,61989339
1107,61989991
1108,61990558
1109,61990612
1110,61990639
1111,61990655
1112,61991066
1113,61992194
1114,61992259
1115,61992704
1116,61992763
1117,61994057
1118,61994316
1119,61994936
1120,61995037
1121,61995541
1122,61995568
1123,61996165
1124,61996181
1125,61996203
1126,61997102
1127,61997129
1128,61997145
1129,61997161
1130,61997188
1131,61998249
1132,61998532
1133,61998575
1134,61998850
1135,61998869
1136,61998885
1137,61999164
1138,61999180
1139,61999245
1140,61999695
1141,61999849
1142,62001043
1143,62001817
1144,62002325
1145,62002368
1146,62003054
1147,62003259
1148,62003313
1149,62003992
1150,62004018
1151,62004034
1152,62004042
1153,62004379
1154,62004662
1155,62004786
1156,62004794
1157,62004808
1158,62004999
1159,62006150
1160,62006207
1161,62007289
1162,62007475
1163,62008110
1164,62008129
1165,62008137
1166,62008242
1167,62009265
1168,62009281
1169,62009389
1170,62009494
1171,62009702
1172,62010964
1173,62011847
1174,62011995
1175,62012010
1176,62012037
1177,62012096
1178,62012320
1179,62012614
1180,62014072
1181,62014536
1182,62014552
1183,62015052
1184,62015079
1185,62015664
1186,62015680
1187,62015702
1188,62015729
1189,62018558
1190,62019309
1191,62019406
1192,62019430
1193,62019457
1194,62019481
1195,62019503
1196,62019511
1197,62019554
1198,62019740
1199,62019805
1200,62020153
1201,62020889
1202,62021028
1203,62021273
1204,62021281
1205,62021338
1206,62021346
1207,62021354
1208,62021362
1209,62021389
1210,62021737
1211,62021877
1212,62021893
1213,62022326
1214,62022458
1215,62022466
1216,62023012
1217,62023020
1218,62023586
1219,62024027
1220,62024035
1221,62024612
1222,62024620
1223,62024655
1224,62025066
1225,62025317
1226,62025724
1227,62026089
1228,62026127
1229,62026488
1230,62026518
1231,62026542
1232,62026771
1233,62026798
1234,62026879
1235,62027190
1236,62027794
1237,62027875
1238,62027891
1239,62027913
1240,62028529
1241,62030310
1242,62032658
1243,62032992
1244,62033018
1245,62037676
1246,62037927
1247,62038028
1248,62041193
1249,62041282
1250,62047523
1251,62047752
1252,62047779
1253,62048279
1254,62048503
1255,62048570
1256,62048651
1257,62049577
1258,62049607
1259,62049666
1260,62049690
1261,62049739
1262,62049763
1263,62049801
1264,62049836
1265,62049879
1266,62049895
1267,62059939
1268,62059963
1269,62059998
1270,62060023
1271,62060554
1272,62060619
1273,62060716
1274,62060740
1275,62060759
1276,62060783
1277,62062247
1278,62062794
1279,62064223
1280,62064320
1281,62064584
1282,62064614
1283,62064622
1284,62064649
1285,62064657
1286,62064835
1287,62064851
1288,62065114
1289,62065246
1290,62065653
1291,62065777
1292,62065890
1293,62066390
1294,62067753
1295,62068520
1296,62068539
1297,62068547
1298,62068601
1299,62068628
1300,62068636
1301,62068644
1302,62068652
1303,62069128
1304,62069144
1305,62069187
1306,62069217
1307,62069284
1308,62069403
1309,62069888
1310,62070223
1311,62070347
1312,62070401
1313,62071041
1314,62071076
1315,62071130
1316,62071165
1317,62071246
1318,62071750
1319,62071858
1320,62072064
1321,62072099
1322,62072188
1323,62072226
1324,62072900
1325,62072927
1326,62073125
1327,62073168
1328,62073427
1329,62073508
1330,62073559
1331,62073575
1332,62073583
1333,62073605
1334,62073699
1335,62073729
1336,62073737
1337,62073745
1338,62073788
1339,62073826
1340,62073869
1341,62075942
1342,62076108
1343,62076116
1344,62077562
1345,62077880
1346,62077902
1347,62078011
1348,62078070
1349,62078119
1350,62078143
1351,62078178
1352,62079603
1353,62080067
1354,62080539
1355,62081608
1356,62082191
1357,62082353
1358,62083260
1359,62083392
1360,62084232
1361,62084771
1362,62085484
1363,62085492
1364,62085530
1365,62085573
1366,62085611
1367,62085743
1368,62088149
1369,62088254
1370,62088513
1371,62088947
1372,62089064
1373,62089641
1374,62089765
1375,62090364
1376,62091093
1377,62091565
1378,62092782
1379,62092847
1380,62092995
1381,62094475
1382,62094505
1383,62094548
1384,62094599
1385,62100033
1386,62100203
1387,62100297
1388,62100319
1389,62101676
1390,62102222
1391,62102273
1392,62102419
1393,62102907
1394,62103105
1395,62103326
1396,62103733
1397,62104896
1398,62105450
1399,62105620
1400,62105655
1401,62105760
1402,62106066
1403,62106260
1404,62107313
1405,62107380
1406,62107496
1407,62107550
1408,62107712
1409,62107739
1410,62107763
1411,62107798
1412,62107909
1413,62107968
1414,62108026
1415,62108166
1416,62109847
1417,62110780
1418,62110837
1419,62110969
1420,62112902
1421,62113372
1422,62113763
1423,62114867
1424,62114875
1425,62115286
1426,62115359
1427,62115391
1428,62115413
1429,62115758
1430,62115774
1431,62116509
1432,62116851
1433,62117181
1434,62117262
1435,62117378
1436,62117386
1437,62117432
1438,62117602
1439,62117750
1440,62117858
1441,62118021
1442,62118072
1443,62118110
1444,62118196
1445,62118692
1446,62118781
1447,62119796
1448,62120166
1449,62120395
1450,62120999
1451,62121030
1452,62121308
1453,62121693
1454,62121758
1455,62122630
1456,62124269
1457,62124293
1458,62126903
1459,62127241
1460,62127373
1461,62128027
1462,62129902
1463,62130145
1464,62130870
1465,62132393
1466,62132466
1467,62132520
1468,62132717
1469,62132822
1470,62133438
1471,62134639
1472,62135252
1473,62135317
1474,62135929
1475,62135953
1476,62136305
1477,62136585
1478,62183591
1479,62184687
1480,62184849
1481,62187546
1482,62190423
1483,62194070
1484,62194178
1485,62194348
1486,62195263
1487,62195344
1488,62195379
1489,62195514
1490,62196243
1491,62197258
1492,62197339
1493,62198505
1494,62198890
1495,62199773
1496,62200348
1497,62200461
1498,62200577
1499,62201050
1500,62201808
1501,62202235
1502,62203215
1503,62203819
1504,62204424
1505,62204440
1506,62204467
1507,62204475
1508,62204602
1509,62205749
1510,62206281
1511,62206451
1512,62206745
1513,62207296
1514,62207393
1515,62207938
1516,62208284
1517,62208357
1518,62208381
1519,62209841
1520,62211196
1521,62213024
1522,62213652
1523,62213784
1524,62217070
1525,62217100
1526,62217135
1527,62217208
1528,62218832
1529,62218964
1530,62218980
1531,62219006
1532,62219251
1533,62220500
1534,62220756
1535,62220969
1536,62222376
1537,62223127
1538,62223704
1539,62223879
1540,62223895
1541,62224077
1542,62224735
1543,62224840
1544,62225227
1545,62227289
1546,62227327
1547,62229036
1548,62229818
1549,62230921
1550,62231103
1551,62231146
1552,62231294
1553,62231707
1554,62232509
1555,62233653
1556,62234463
1557,62234625
1558,62235540
1559,62235591
1560,62235656
1561,62236679
1562,62236733
1563,62236997
1564,62237152
1565,62237187
1566,62237225
1567,62237446
1568,62237470
1569,62237845
1570,62237896
1571,62238396
1572,62240129
1573,62240196
1574,62240307
1575,62240501
1576,62241451
1577,62241796
1578,62242717
1579,62244876
1580,62245074
1581,62245384
1582,62247751
1583,62248472
1584,62248634
1585,62248731
1586,62249894
1587,62255657
1588,62257390
1589,62257803
1590,62257838
1591,62259512
1592,62259652
1593,62262300
1594,62264338
1595,62265423
1596,62265946
1597,62265970
1598,62267140
1599,62267159
1600,62267175
1601,62267493
1602,62267582
1603,62267728
1604,62267744
1605,62267884
1606,62267906
1607,62268546
1608,62269917
1609,62270044
1610,62270060
1611,62270397
1612,62270486
1613,62271334
1614,62271350
1615,62271377
1616,62271814
1617,62272543
1618,62272586
1619,62273205
1620,62273221
1621,62273248
1622,62273264
1623,62273280
1624,62273450
1625,62273949
1626,62276026
1627,62276220
1628,62278290
1629,62278789
1630,62279203
1631,62279386
1632,62279483
1633,62279742
1634,62279874
1635,62279890
1636,62279939
1637,62279971
1638,62280546
1639,62280678
1640,62283057
1641,62283103
1642,62284398
1643,62284738
1644,62285505
1645,62289357
1646,62290363
1647,62291408
1648,62292129
1649,62292927
1650,62293192
1651,62293605
1652,62294377
1653,62294776
1654,62294784
1655,62294822
1656,62297031
1657,62297600
1658,62299018
1659,62299034
1660,62299069
1661,62299271
1662,62299409
1663,62300148
1664,62301705
1665,62302418
1666,62302426
1667,62304828
1668,62305301
1669,62305492
1670,62305972
1671,62306022
1672,62306103
1673,62309668
1674,62311077
1675,62314254
1676,62316869
1677,62317164
1678,62317458
1679,62326201
1680,62331159
1681,62333038
1682,62336592
1683,62351893
1684,62516329
1685,62517392
1686,62554468
1687,64401871
1688,64402053
1689,64403688
1690,64405842
1691,64407691
1692,64408639
1693,64408647
1694,64408655
1695,64408663
1696,64409406
1697,64409414
1698,64410129
1699,64410145
1700,64410161
1701,64430227
1702,64472272
1703,66210623
1704,66212375
1705,71381392
1706,71401946
1707,71446435
1708,75536498
1709,75536668
1710,91779251
1711,91795273
1712,91796628
1713,91799759
1714,91800951
1715,91883768
1716,91936810
1717,91949300
1718,91953855
1719,91954053
1720,99244721
1721,99244926
1722,99255197
1723,99271478
1724,99271494
1725,99281996
1726,99282194
1727,99282917
1728,99285045
1729,99287595
1730,99288850
1731,99297701
1732,99303744
1733,99406136
1734,99416158
1735,99427869
1736,99429799
1737,99429837
1738,99440687
1739,99443635
1740,99445549
1741,99447126
1742,99448572
1743,99448769
1744,99448785
1745,99448793
1746,99450259
1747,99451743
1748,99451956
1749,99452243
1750,99453193
1751,99453452
1752,99453924
1753,99457156
1754,99458322
1755,99460238
1756,99460297
1757,99461269
1758,99461846
1759,99462095
1760,99464462
1761,99465825
1762,99468387
1763,99472252
1764,99472287
1765,99474360
1766,99478420
1767,99478447
1768,99478897
1769,99481243
1770,99481685
1771,99485311
1772,99490625
1773,99491222
1774,99494140
1775,99494175
1776,99496941
1777,99503093
1778,99505967
1779,99507390
1780,99513021
1781,99519852
1782,99523558
1783,99524252
1784,99525259
1785,99525372
1786,99525895
1787,99526409
1788,99526786
1789,99526832
1790,99529734
1791,99532530
1792,99535297
1793,99555352
1794,99556316
1795,99558068
1796,99574918
1797,99581876
1798,99710013
1799,99727404
1800,99728605
1801,99740915
1802,99754916
1803,99766817
1804,99908506
1805,99911701
1806,130325996
1807,131983334
1808,132100568
1809,132172607
1810,132180235
1811,132230852
1812,132339420
1813,132350009
1814,132354977
1815,132357798
1816,132361329
1817,132383837
1818,132485567
1819,132489627
1820,132876590
1821,132980932
1822,133121291
1823,133142868
1824,133352854
1825,135530172
1826,136879721
1827,137002556
1828,137009275
1829,137009720
1830,137015453
1831,137015461
1832,137016611
1833,137019602
1834,137019963
1835,137020163
1836,137020171
1837,137021143
1838,137022077
1839,137031653
1840,137032498
1841,137047681
1842,137047983
1843,137055099
1844,137057385
1845,137058306
1846,137065078
1847,137072066
1848,137135556
1849,137142900
1850,137145500
1851,137147783
1852,137153155
1853,137153856
1854,138138109
1855,138158053
1856,140012486
1857,140020535
1858,140022651
1859,140042407
1860,140042520
1861,140047573
1862,140048979
1863,140049975
1864,140053204
1865,140057072
1866,140058508
1867,140058893
1868,140060286
1869,140060898
1870,140062866
1871,140067477
1872,140070206
1873,140071075
1874,140071083
1875,140074481
1876,140077022
1877,140092501
1878,140094385
1879,140109277
1880,140119906
1881,140120831
1882,140127925
1883,140131558
1884,140132708
1885,140143459
1886,140143505
1887,140157352
1888,140157379
1889,140167773
1890,140170413
1891,140177191
1892,140177361
1893,140177388
1894,140177396
1895,140178244
1896,140178287
1897,140178406
1898,140179836
1899,140180923
1900,140183485
1901,140183523
1902,140183574
1903,140183884
1904,140184929
1905,140185003
1906,140185224
1907,140185232
1908,140186301
1909,140186409
1910,140186832
1911,140187464
1912,140187537
1913,140187650
1914,140188282
1915,140188320
1916,140188592
1917,140189378
1918,140189416
1919,140189424
1920,140230270
1921,140231706
1922,140249435
1923,140250948
1924,140258795
1925,140264078
1926,140265473
1927,140268863
1928,140270779
1929,140274065
1930,140275010
1931,140275363
1932,140277447
1933,140280197
1934,140280243
1935,140280553
1936,140281118
1937,140281630
1938,140282025
1939,140282033
1940,140282556
1941,140283331
1942,140284583
1943,140285539
1944,140285601
1945,140286276
1946,140288503
1947,140289208
1948,140293248
1949,140293442
1950,140295933
1951,140296271
1952,140296468
1953,140296476
1954,140298479
1955,140306013
1956,140366679
1957,140366822
1958,140367217
1959,140368140
1960,140386335
1961,140386645
1962,140386882
1963,140390030
1964,140390057
1965,140390103
1966,140390162
1967,140390219
1968,140390243
1969,140390316
1970,140390464
1971,140390839
1972,140390847
1973,140424385
1974,140424393
1975,140430032
1976,140430350
1977,140431020
1978,140431357
1979,140433880
1980,140434011
1981,140434135
1982,140434240
1983,140434798
1984,140434925
1985,140434941
1986,140434968
1987,140434976
1988,140435123
1989,140435387
1990,140436111
1991,140436588
1992,140437614
1993,140439072
1994,140440046
1995,140440399
1996,140440720
1997,140444173
1998,140444300
1999,140447571
2000,140448950
2001,140449140
2002,140449159
2003,140449175
2004,140481346
2005,140481389
2006,140501738
2007,140502343
2008,140540563
2009,140548963
2010,140620303
2011,140620516
2012,140621199
2013,140621806
2014,140714766
2015,140714820
2016,140861580
2017,140866205
2018,141001763
2019,141001828
2020,141004312
2021,141004924
2022,141007338
2023,141007540
2024,141009055
2025,141009829
2026,141010118
2027,141011459
2028,141012250
2029,141012692
2030,141014083
2031,141015357
2032,141020644
2033,141023384
2034,141023961
2035,141026162
2036,141027592
2037,141034262
2038,141034599
2039,141035005
2040,141035676
2041,141038985
2042,141039280
2043,141040343
2044,141040378
2045,141040580
2046,141049553
2047,141049871
2048,141182571
2049,141182806
2050,141185260
2051,141185430
2052,141188014
2053,141188596
2054,141188936
2055,141191538
2056,141192429
2057,141194529
2058,141301058
2059,141301066
2060,141301120
2061,141301155
2062,141302690
2063,141309814
2064,141310073
2065,141321008
2066,141321598
2067,141322209
2068,141324910
2069,141325291
2070,141325305
2071,141326085
2072,141330554
2073,141331860
2074,141331879
2075,141331976
2076,141331984
2077,141337168
2078,141339195
2079,141339624
2080,141340762
2081,141345659
2082,141345713
2083,141346159
2084,141348291
2085,141348550
2086,141439491
2087,141439521
2088,141439580
2089,141439602
2090,141439629
2091,141439688
2092,141439750
2093,141439769
2094,141439807
2095,141439971
2096,141441038
2097,141441178
2098,141441585
2099,141501596
2100,141800259
2101,141800356
2102,141802766
2103,141884819
2104,141975652
2105,142000205
2106,142000280
2107,142000345
2108,142000957
2109,142001104
2110,142001163
2111,142001198
2112,142001430
2113,142001686
2114,142001740
2115,142001805
2116,142001821
2117,142002038
2118,142002046
2119,142002062
2120,142002070
2121,142002267
2122,142002623
2123,142002798
2124,142002801
2125,142003018
2126,142003239
2127,142003255
2128,142003344
2129,142003697
2130,142003727
2131,142003808
2132,142003816
2133,142004030
2134,142004308
2135,142004332
2136,142004421
2137,142004812
2138,142004839
2139,142004855
2140,142180106
2141,142180289
2142,142180319
